ID;ZONAL_ID;ZONAL_CODE;ZONAL_NAME;LOCALIDAD_ID;LOCALIDAD_CODE;LOCALIDAD_NAME;SITIO_ID;SITIO_CODE;SITIO_NAME;ELEMENTO_ID;ELEMENTO_SERIAL;Created;ELEMENTO_NAME;TIPOELEMENTO_ID;TIPOELEMENTO_NAME;MARCA_ID;MARCA_NAME;MODELO_ID;MODELO_NAME;FLAG_ACTIVO;FECHA_INGRESO;FECHA_BAJA;LATITUD;LONGITUD;REGION;PROVINCIA;COMUNA;ELEMENTO_RED_COR;EQUIPO;Updated;CANT_RESIDENCIAL_TEL;CANT_RESIDENCIAL_TV;CANT_RESIDENCIAL_INT;CANT_RESIDENCIAL_TOTAL;CANT_EMPRESA_EMPRESAS;CANT_EMPRESA_TELCOS;CANT_EMPRESA_TOTAL;SEVERIDAD;AVISO_SUBTEL;ESTADO;CODI_EMPRESA_SSOT;CODIGO_SERVICIO;NOMBRE_SERVICIO;CODIGO_COMPONENTE;KEY_COMPONENTE;NOMBRE_COMPONENTE;ID_FINAL;
CAT-2 10.100.216.33;6;VA;VALDIVIA;127;VLDV;VALDIVIA;42;VLD1;CENTRAL VALDIVIA 1;10031843;CAT-2 10.100.216.33;;CAT-2 10.100.216.33;25;ONT;14;ZHONE;306;2426A;true;5/11/2018 20:06;;"39°48'59.34""";"73°15'15.48""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;CAT-2 10.100.216.33;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;69535;
ZTN0384BA9D;7;OS;OSORNO;76;OSRN;OSORNO;59;RAHU;RAHUE;10464586;ZTN0384BA9D;;ZTN0384BA9D;;;14;ZHONE;306;2426A;true;12/11/2018 16:07;;"40°34'42.96""";"73°06'56.88""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;ZTN0384BA9D;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;69635;
ZTNS03679623;7;OS;OSORNO;76;OSRN;OSORNO;57;OSRN;OSORNO;10035262;ZTNS03679623;;ZTNS03679623;;;14;ZHONE;306;2426A;true;19/11/2018 22:15;;"40°34'14.88""";"73°08'04.56""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;ZTNS03679623;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;69715;
ZTNS038F9570;3;CP;CONCEPCION;50;CHYT;CHIGUAYANTE;2658;CHGA;CHIGUAYANTE ALTO;10036268;ZTNS038F9570;;ZTNS038F9570;;;14;ZHONE;437;2426A1;true;23/11/2018 22:16;;"36°55'15.96""";"73°01'53.04""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CHIGUAYANTE;ZTNS038F9570;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;73915;
03408ABA;3;CP;CONCEPCION;54;THNO;TALCAHUANO;2648;THNO;TALCAHUANO;10039591;03408ABA;;03408ABA;;;14;ZHONE;306;2426A;true;29/11/2018 18:17;;"36°43'17.76""";"73°06'39.24""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;TALCAHUANO;03408ABA;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;73975;
ZTS0384A57B;10;CY;COYHAIQUE;58;CYHQ;COYHAIQUE;51;CYHQ;COYHAIQUE;10471380;ZTS0384A57B;;ZTS0384A57B;;;14;ZHONE;306;2426A;true;30/11/2018 18:18;;"45°34'39.36""";"72°04'06.24""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COIHAIQUE;COYHAIQUE;ZTS0384A57B;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74015;
ZNTS038F9332;10;CY;COYHAIQUE;58;CYHQ;COYHAIQUE;51;CYHQ;COYHAIQUE;10042667;ZNTS038F9332;;ZNTS038F9332;;;14;ZHONE;437;2426A1;true;3/12/2018 18:18;;"45°34'39.36""";"72°04'06.24""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COIHAIQUE;COYHAIQUE;ZNTS038F9332;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74055;
MDI987654321;14;TLCA;TALCA;725;TLCA;TALCA;3142;TLCA;CENTRAL TALCA;10503540;MDI987654321;;MDI987654321;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;13/12/2018 22:21;;"38°48'59.34""";"70°15'15.48""";REGI�N DEL MAULE;PROVINCIA TALCA;TALCA;MDI987654321;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74136;
MDI1010112866;6;VA;VALDIVIA;124;PCHY;PICHOY;2082;PCHY;PICHOY;10503655;MDI1010112866;;MDI1010112866;25;ONT;14;ZHONE;437;2426A1;true;14/12/2018 18:21;;"39°40'58.71""";"73°05'59.07""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI1010112866;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74155;
MDI1010112877;6;VA;VALDIVIA;124;PCHY;PICHOY;2082;PCHY;PICHOY;10045484;MDI1010112877;;MDI1010112877;25;ONT;14;ZHONE;437;2426A1;true;14/12/2018 22:21;;"39°40'58.71""";"73°05'59.07""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI1010112877;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74175;
MDI10169112199;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;60;CRDL;CARDONAL;10045561;MDI10169112199;;MDI10169112199;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;15/12/2018 18:21;;"41°28'08.40""";"72°57'49.32""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MDI10169112199;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74215;
MDI10132224182;7;OS;OSORNO;76;OSRN;OSORNO;58;PSCH;PARQUE SCHOTT;10045725;MDI10132224182;;MDI10132224182;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;17/12/2018 18:22;;"40°34'45.84""";"73°09'41.40""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI10132224182;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74235;
MDI10379665;3;CP;CONCEPCION;53;SPDR;SAN PEDRO;48;HFML;HUERTOS FAMILIARES;10045795;MDI10379665;;MDI10379665;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;17/12/2018 22:22;;"36°50'03.49""";"73°06'52.81""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;SAN PEDRO DE LA PAZ;MDI10379665;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74255;
SOPESP10.109.0.2;6;VA;VALDIVIA;127;VLDV;VALDIVIA;69;ITJA;ISLA TEJA;10045975;SOPESP10.109.0.2;;SOPESP10.109.0.2;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;18/12/2018 18:22;;"39°48'37.08""";"73°15'15.48""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;SOPESP10.109.0.2;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74275;
MDI1026416;16;RA;RANCAGUA;730;RA;RANCAGUA;3158;RNGA;RANCAGUA;10046111;MDI1026416;;MDI1026416;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;19/12/2018 18:22;;"34°09'55.35""";"70°44'23.88""";REGI�N DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;PROVINCIA CACHAPOAL;RANCAGUA;MDI1026416;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74315;
MDI106916128;5;TE;TEMUCO;141;PITR;PITRUFQUEN;3146;PTFQ;PITRUFQUEN;10504419;MDI106916128;;MDI106916128;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;19/12/2018 18:22;;"38°98'20.09""";"72°63'65.42""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;PITRUFQU�N;MDI106916128;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74316;
MALACAT210.132.96.199;7;OS;OSORNO;76;OSRN;OSORNO;57;OSRN;OSORNO;10047274;MALACAT210.132.96.199;;MALACAT210.132.96.199;25;ONT;14;ZHONE;306;2426A;true;27/12/2018 22:24;;"40°34'14.88""";"73°08'04.56""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MALACAT210.132.96.199;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74375;
SOPESP10.69.160.4;5;TE;TEMUCO;141;PITR;PITRUFQUEN;3146;PTFQ;PITRUFQUEN;10505666;SOPESP10.69.160.4;;SOPESP10.69.160.4;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;28/12/2018 2:24;;"38°98'20.09""";"72°63'65.42""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;PITRUFQU�N;SOPESP10.69.160.4;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74395;
0340DA62;10;CY;COYHAIQUE;64;PAYS;PTO. AYSEN;53;PAYS;PTO. AYSEN;10506501;0340DA62;;0340DA62;;;14;ZHONE;306;2426A;true;3/1/2019 22:25;;"45°24'38.16""";"72°41'49.92""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE AIS�N;AIS�N;0340DA62;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74415;
037F3C49;10;CY;COYHAIQUE;64;PAYS;PTO. AYSEN;53;PAYS;PTO. AYSEN;10506502;037F3C49;;037F3C49;;;14;ZHONE;306;2426A;true;3/1/2019 22:25;;"45°24'38.16""";"72°41'49.92""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE AIS�N;AIS�N;037F3C49;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74416;
MDI1010217184;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2106;RSCH;RENE SCHNEIDER;10048938;MDI1010217184;;MDI1010217184;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;7/1/2019 22:26;;"39°50'44.52""";"73°12'56.16""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI1010217184;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74455;
MDI10232248;14;TLCA;TALCA;725;TLCA;TALCA;3157;LRST;CENTRAL LAS RASTRAS;10048995;MDI10232248;;MDI10232248;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;8/1/2019 2:29;;"35°25'48.61""";"71°36'24.11""";REGI�N DEL MAULE;PROVINCIA TALCA;TALCA;MDI10232248;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74475;
MDI10169128225;8;PM;PUERTO MONTT;103;PVRS;PUERTO VARAS;64;PVRS;PUERTO VARAS;10507133;MDI10169128225;;MDI10169128225;25;ONT;14;ZHONE;437;2426A1;true;8/1/2019 18:30;;"41°19'28.56""";"72°59'18.60""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO VARAS;MDI10169128225;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74495;
MDI10394874;3;CP;CONCEPCION;51;CP;CONCEPCION;49;PCVI;PAICAVI;10049315;MDI10394874;;MDI10394874;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;9/1/2019 18:30;;"36°48'02.02""";"73°03'30.94""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;MDI10394874;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74535;
MDI1013222549;7;OS;OSORNO;76;OSRN;OSORNO;58;PSCH;PARQUE SCHOTT;10507446;MDI1013222549;;MDI1013222549;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;10/1/2019 2:30;;"40°34'45.84""";"73°09'41.40""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI1013222549;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74555;
MDI1010211240;6;VA;VALDIVIA;126;SJMQ;SAN JOSE DE LA MARIQUINA;454;SJMQF;FCA - CENTRAL SAN JOSE DE LA MARIQUINA;10050508;MDI1010211240;;MDI1010211240;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;15/1/2019 18:31;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;MARIQUINA;MDI1010211240;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74595;
MDI10196177115;9;CE;CHILOE;40;ANCU;ANCUD;2608;ANCU;ANCUD;10508290;MDI10196177115;;MDI10196177115;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;15/1/2019 18:31;;"41°52'12.72""";"73°49'26.04""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;ANCUD;MDI10196177115;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74596;
MDI1020128;14;TLCA;TALCA;725;TLCA;TALCA;3142;TLCA;CENTRAL TALCA;10050778;MDI1020128;;MDI1020128;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;17/1/2019 14:32;;"38°48'59.34""";"70°15'15.48""";REGI�N DEL MAULE;PROVINCIA TALCA;TALCA;MDI1020128;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74635;
MDI1010211270;6;VA;VALDIVIA;126;SJMQ;SAN JOSE DE LA MARIQUINA;454;SJMQF;FCA - CENTRAL SAN JOSE DE LA MARIQUINA;10050913;MDI1010211270;;MDI1010211270;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;17/1/2019 22:32;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;MARIQUINA;MDI1010211270;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74655;
ZNTS03902502;5;TE;TEMUCO;108;TE;TEMUCO;2060;CRVNF;FCA CORVALAN TEMUCO;10508850;ZNTS03902502;;ZNTS03902502;;;14;ZHONE;437;2426A1;true;18/1/2019 19:23;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;ZNTS03902502;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74675;
MDI1071194;5;TE;TEMUCO;176;VLRC;VILLARRICA;370;VLRC;VILLARRICA;10509140;MDI1071194;;MDI1071194;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;21/1/2019 19:23;;"39°17'07.68""";"72°13'48.84""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;VILLARRICA;MDI1071194;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74715;
ZNST0328F94A;3;CP;CONCEPCION;51;CP;CONCEPCION;47;CAST;CASTELLON;10509468;ZNST0328F94A;;ZNST0328F94A;;;14;ZHONE;298;2426;true;22/1/2019 23:24;;"36°49'11.71""";"73°03'03.76""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;ZNST0328F94A;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74755;
0360C20F;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051699;0360C20F;;0360C20F;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0360C20F;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74775;
037721A1;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051700;037721A1;;037721A1;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;037721A1;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74776;
035FD967;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051701;035FD967;;035FD967;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;035FD967;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74777;
0374F6B5;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051702;0374F6B5;;0374F6B5;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0374F6B5;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74778;
0344DC20;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051704;0344DC20;;0344DC20;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0344DC20;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74779;
03588DA0;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051705;03588DA0;;03588DA0;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;03588DA0;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74780;
032DFDBB;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051706;032DFDBB;;032DFDBB;;;14;ZHONE;298;2426;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;032DFDBB;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74781;
0340C45C;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051707;0340C45C;;0340C45C;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0340C45C;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74782;
0334AD89;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051709;0334AD89;;0334AD89;;;14;ZHONE;298;2426;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0334AD89;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74783;
0358A16C;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051710;0358A16C;;0358A16C;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0358A16C;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74784;
3437010;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051711;3437010;;3437010;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;3437010;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74785;
0328D638;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051712;0328D638;;0328D638;;;14;ZHONE;298;2426;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0328D638;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74786;
0342A2A0;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051713;0342A2A0;;0342A2A0;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0342A2A0;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74787;
035E502F;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051714;035E502F;;035E502F;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;035E502F;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74788;
037A9321;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051716;037A9321;;037A9321;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;037A9321;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74789;
037F3575;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051717;037F3575;;037F3575;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;037F3575;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74790;
032BF692;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051718;032BF692;;032BF692;;;14;ZHONE;298;2426;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;032BF692;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74791;
039011EC;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051720;039011EC;;039011EC;;;14;ZHONE;437;2426A1;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;039011EC;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74792;
037959A1;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051698;037959A1;;037959A1;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;037959A1;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74793;
0349FD7C;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051703;0349FD7C;;0349FD7C;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0349FD7C;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74794;
0332FCCB;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051708;0332FCCB;;0332FCCB;;;14;ZHONE;298;2426;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;0332FCCB;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74795;
035AC160;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051715;035AC160;;035AC160;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;035AC160;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74796;
ZTNS03900D28;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;2377;VLVC;VALLE VOLCANES;10053368;ZTNS03900D28;;ZTNS03900D28;;;14;ZHONE;437;2426A1;true;31/1/2019 23:25;;"41°27'27.00""";"72°54'27.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;ZTNS03900D28;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74835;
ZNTS038F94DC;3;CP;CONCEPCION;51;CP;CONCEPCION;49;PCVI;PAICAVI;10511982;ZNTS038F94DC;;ZNTS038F94DC;;;14;ZHONE;437;2426A1;true;5/2/2019 23:27;;"36°48'02.02""";"73°03'30.94""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;ZNTS038F94DC;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74855;
MDI1017248100;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;2389;MRFL;MIRAFLORES;10054047;MDI1017248100;;MDI1017248100;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;6/2/2019 3:27;;"41°28'33.24""";"72°57'14.04""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MDI1017248100;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74875;
D000247240;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;2391;EGNA;EGANA;10512107;D000247240;;D000247240;;;14;ZHONE;437;2426A1;true;6/2/2019 15:27;;"41°28'09.48""";"72°55'19.20""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;D000247240;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;74895;
